Country Code,Country Name,Survey Year,Survey Name,Indicator,By Variable,Characteristic Category,Characteristic Label,Value,CI High,CI Low,CI High,CI Low,CI High,CI Low,CI High,CI Low,CI High,CI Low
GH,Ghana,2014,2014 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,13.2,,,,,,,,,,
GH,Ghana,2014,2014 DHS,Married men who worked for in-kind payment only,,Total,Total,0.4,,,,,,,,,,
GH,Ghana,2014,2014 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,0.5,,,,,,,,,,
GH,Ghana,2014,2014 DHS,Married men who worked unpaid,,Total,Total,6.3,,,,,,,,,,
GH,Ghana,2014,2014 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,6.7,,,,,,,,,,
GU,Guatemala,2015,2014-15 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
GU,Guatemala,2015,2014-15 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,92,,,,,,,,,,
GU,Guatemala,2015,2014-15 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
GU,Guatemala,2015,2014-15 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,3,,,,,,,,,,
GU,Guatemala,2015,2014-15 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
GU,Guatemala,2015,2014-15 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,0.8,,,,,,,,,,
GU,Guatemala,2015,2014-15 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
GU,Guatemala,2015,2014-15 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,4.3,,,,,,,,,,
GU,Guatemala,2015,2014-15 DHS,Married men who worked for cash only,,Total,Total,92.2,,,,,,,,,,
GU,Guatemala,2015,2014-15 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,93.5,,,,,,,,,,
GU,Guatemala,2015,2014-15 DHS,Married men who worked for cash and in-kind payment,,Total,Total,5.1,,,,,,,,,,
GU,Guatemala,2015,2014-15 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,4.4,,,,,,,,,,
GU,Guatemala,2015,2014-15 DHS,Married men who worked for in-kind payment only,,Total,Total,0.6,,,,,,,,,,
GU,Guatemala,2015,2014-15 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,0.5,,,,,,,,,,
GU,Guatemala,2015,2014-15 DHS,Married men who worked unpaid,,Total,Total,2.1,,,,,,,,,,
GU,Guatemala,2015,2014-15 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,1.6,,,,,,,,,,
GN,Guinea,2005,2005 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
GN,Guinea,2005,2005 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,44.5,,,,,,,,,,
GN,Guinea,2005,2005 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
GN,Guinea,2005,2005 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,31.6,,,,,,,,,,
GN,Guinea,2005,2005 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
GN,Guinea,2005,2005 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,14.5,,,,,,,,,,
GN,Guinea,2005,2005 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
GN,Guinea,2005,2005 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,9.4,,,,,,,,,,
GN,Guinea,2005,2005 DHS,Married men who worked for cash only,,Total,Total,35.6,,,,,,,,,,
GN,Guinea,2005,2005 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,37.1,,,,,,,,,,
GN,Guinea,2005,2005 DHS,Married men who worked for cash and in-kind payment,,Total,Total,28.7,,,,,,,,,,
GN,Guinea,2005,2005 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,29.5,,,,,,,,,,
GN,Guinea,2005,2005 DHS,Married men who worked for in-kind payment only,,Total,Total,14.4,,,,,,,,,,
GN,Guinea,2005,2005 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,13.7,,,,,,,,,,
GN,Guinea,2005,2005 DHS,Married men who worked unpaid,,Total,Total,21.1,,,,,,,,,,
GN,Guinea,2005,2005 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,19.5,,,,,,,,,,
GN,Guinea,2012,2012 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
GN,Guinea,2012,2012 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,39.6,,,,,,,,,,
GN,Guinea,2012,2012 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
GN,Guinea,2012,2012 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,23.6,,,,,,,,,,
GN,Guinea,2012,2012 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
GN,Guinea,2012,2012 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,7.5,,,,,,,,,,
GN,Guinea,2012,2012 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
GN,Guinea,2012,2012 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,29.2,,,,,,,,,,
GN,Guinea,2012,2012 DHS,Married men who worked for cash only,,Total,Total,48.9,,,,,,,,,,
GN,Guinea,2012,2012 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,50,,,,,,,,,,
GN,Guinea,2012,2012 DHS,Married men who worked for cash and in-kind payment,,Total,Total,22.3,,,,,,,,,,
GN,Guinea,2012,2012 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,22.8,,,,,,,,,,
GN,Guinea,2012,2012 DHS,Married men who worked for in-kind payment only,,Total,Total,4.7,,,,,,,,,,
GN,Guinea,2012,2012 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,4.9,,,,,,,,,,
GN,Guinea,2012,2012 DHS,Married men who worked unpaid,,Total,Total,24.2,,,,,,,,,,
GN,Guinea,2012,2012 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,22.3,,,,,,,,,,
GN,Guinea,2018,2018 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
GN,Guinea,2018,2018 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,49.3,,,,,,,,,,
GN,Guinea,2018,2018 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
GN,Guinea,2018,2018 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,6.1,,,,,,,,,,
GN,Guinea,2018,2018 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
GN,Guinea,2018,2018 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,4.2,,,,,,,,,,
GN,Guinea,2018,2018 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
GN,Guinea,2018,2018 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,40.4,,,,,,,,,,
GN,Guinea,2018,2018 DHS,Married men who worked for cash only,,Total,Total,43.9,,,,,,,,,,
GN,Guinea,2018,2018 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,45.7,,,,,,,,,,
GN,Guinea,2018,2018 DHS,Married men who worked for cash and in-kind payment,,Total,Total,17.4,,,,,,,,,,
GN,Guinea,2018,2018 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,18.1,,,,,,,,,,
GN,Guinea,2018,2018 DHS,Married men who worked for in-kind payment only,,Total,Total,4.5,,,,,,,,,,
GN,Guinea,2018,2018 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,4.5,,,,,,,,,,
GN,Guinea,2018,2018 DHS,Married men who worked unpaid,,Total,Total,34.2,,,,,,,,,,
GN,Guinea,2018,2018 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,31.8,,,,,,,,,,
GY,Guyana,2009,2009 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
GY,Guyana,2009,2009 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,89.8,,,,,,,,,,
GY,Guyana,2009,2009 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
GY,Guyana,2009,2009 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,3.6,,,,,,,,,,
GY,Guyana,2009,2009 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
GY,Guyana,2009,2009 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,0.6,,,,,,,,,,
GY,Guyana,2009,2009 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
GY,Guyana,2009,2009 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,5.6,,,,,,,,,,
GY,Guyana,2009,2009 DHS,Married men who worked for cash only,,Total,Total,94.5,,,,,,,,,,
GY,Guyana,2009,2009 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,94.5,,,,,,,,,,
GY,Guyana,2009,2009 DHS,Married men who worked for cash and in-kind payment,,Total,Total,3.3,,,,,,,,,,
GY,Guyana,2009,2009 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,3.3,,,,,,,,,,
GY,Guyana,2009,2009 DHS,Married men who worked for in-kind payment only,,Total,Total,0.8,,,,,,,,,,
GY,Guyana,2009,2009 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,0.8,,,,,,,,,,
GY,Guyana,2009,2009 DHS,Married men who worked unpaid,,Total,Total,1.3,,,,,,,,,,
GY,Guyana,2009,2009 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,1.3,,,,,,,,,,
HT,Haiti,2000,2000 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
HT,Haiti,2000,2000 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,84.3,,,,,,,,,,
HT,Haiti,2000,2000 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
HT,Haiti,2000,2000 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,13.4,,,,,,,,,,
HT,Haiti,2000,2000 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
HT,Haiti,2000,2000 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,1.4,,,,,,,,,,
HT,Haiti,2000,2000 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
HT,Haiti,2000,2000 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,0.7,,,,,,,,,,
HT,Haiti,2000,2000 DHS,Married men who worked for cash only,,Total,Total,,,,,,,,,,,
HT,Haiti,2000,2000 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,,,,,,,,,,,
HT,Haiti,2000,2000 DHS,Married men who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
HT,Haiti,2000,2000 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,,,,,,,,,,,
HT,Haiti,2000,2000 DHS,Married men who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
HT,Haiti,2000,2000 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,,,,,,,,,,,
HT,Haiti,2000,2000 DHS,Married men who worked unpaid,,Total,Total,,,,,,,,,,,
HT,Haiti,2000,2000 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,,,,,,,,,,,
HT,Haiti,2006,2005-06 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
HT,Haiti,2006,2005-06 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,65.6,,,,,,,,,,
HT,Haiti,2006,2005-06 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
HT,Haiti,2006,2005-06 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,30.4,,,,,,,,,,
HT,Haiti,2006,2005-06 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
HT,Haiti,2006,2005-06 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,3,,,,,,,,,,
HT,Haiti,2006,2005-06 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
HT,Haiti,2006,2005-06 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,1,,,,,,,,,,
HT,Haiti,2006,2005-06 DHS,Married men who worked for cash only,,Total,Total,,,,,,,,,,,
HT,Haiti,2006,2005-06 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,,,,,,,,,,,
HT,Haiti,2006,2005-06 DHS,Married men who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
HT,Haiti,2006,2005-06 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,,,,,,,,,,,
HT,Haiti,2006,2005-06 DHS,Married men who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
HT,Haiti,2006,2005-06 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,,,,,,,,,,,
HT,Haiti,2006,2005-06 DHS,Married men who worked unpaid,,Total,Total,,,,,,,,,,,
HT,Haiti,2006,2005-06 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,,,,,,,,,,,
HT,Haiti,2012,2012 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
HT,Haiti,2012,2012 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,80.8,,,,,,,,,,
HT,Haiti,2012,2012 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
HT,Haiti,2012,2012 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,17.6,,,,,,,,,,
HT,Haiti,2012,2012 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
HT,Haiti,2012,2012 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,1.1,,,,,,,,,,
HT,Haiti,2012,2012 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
HT,Haiti,2012,2012 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,0.4,,,,,,,,,,
HT,Haiti,2012,2012 DHS,Married men who worked for cash only,,Total,Total,64.9,,,,,,,,,,
HT,Haiti,2012,2012 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,69.1,,,,,,,,,,
HT,Haiti,2012,2012 DHS,Married men who worked for cash and in-kind payment,,Total,Total,29.2,,,,,,,,,,
HT,Haiti,2012,2012 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,25.9,,,,,,,,,,
HT,Haiti,2012,2012 DHS,Married men who worked for in-kind payment only,,Total,Total,4.7,,,,,,,,,,
HT,Haiti,2012,2012 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,3.9,,,,,,,,,,
HT,Haiti,2012,2012 DHS,Married men who worked unpaid,,Total,Total,1,,,,,,,,,,
HT,Haiti,2012,2012 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,1,,,,,,,,,,
HT,Haiti,2016,2016-17 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
HT,Haiti,2016,2016-17 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,47.7,,,,,,,,,,
HT,Haiti,2016,2016-17 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
HT,Haiti,2016,2016-17 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,51.7,,,,,,,,,,
HT,Haiti,2016,2016-17 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
HT,Haiti,2016,2016-17 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,0.3,,,,,,,,,,
HT,Haiti,2016,2016-17 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
HT,Haiti,2016,2016-17 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,0.3,,,,,,,,,,
HT,Haiti,2016,2016-17 DHS,Married men who worked for cash only,,Total,Total,59.9,,,,,,,,,,
HT,Haiti,2016,2016-17 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,65.7,,,,,,,,,,
HT,Haiti,2016,2016-17 DHS,Married men who worked for cash and in-kind payment,,Total,Total,37.6,,,,,,,,,,
HT,Haiti,2016,2016-17 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,32.4,,,,,,,,,,
HT,Haiti,2016,2016-17 DHS,Married men who worked for in-kind payment only,,Total,Total,1.8,,,,,,,,,,
HT,Haiti,2016,2016-17 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,1.4,,,,,,,,,,
HT,Haiti,2016,2016-17 DHS,Married men who worked unpaid,,Total,Total,0.7,,,,,,,,,,
HT,Haiti,2016,2016-17 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,0.5,,,,,,,,,,
HN,Honduras,2005,2005-06 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
HN,Honduras,2005,2005-06 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,90.4,,,,,,,,,,
HN,Honduras,2005,2005-06 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
HN,Honduras,2005,2005-06 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,3.3,,,,,,,,,,
HN,Honduras,2005,2005-06 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
HN,Honduras,2005,2005-06 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,0.4,,,,,,,,,,
HN,Honduras,2005,2005-06 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
HN,Honduras,2005,2005-06 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,5.8,,,,,,,,,,
HN,Honduras,2005,2005-06 DHS,Married men who worked for cash only,,Total,Total,,,,,,,,,,,
HN,Honduras,2005,2005-06 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,,,,,,,,,,,
HN,Honduras,2005,2005-06 DHS,Married men who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
HN,Honduras,2005,2005-06 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,,,,,,,,,,,
HN,Honduras,2005,2005-06 DHS,Married men who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
HN,Honduras,2005,2005-06 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,,,,,,,,,,,
HN,Honduras,2005,2005-06 DHS,Married men who worked unpaid,,Total,Total,,,,,,,,,,,
HN,Honduras,2005,2005-06 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,,,,,,,,,,,
HN,Honduras,2011,2011-12 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
HN,Honduras,2011,2011-12 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,85.8,,,,,,,,,,
HN,Honduras,2011,2011-12 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
HN,Honduras,2011,2011-12 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,6.8,,,,,,,,,,
HN,Honduras,2011,2011-12 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
HN,Honduras,2011,2011-12 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,1.1,,,,,,,,,,
HN,Honduras,2011,2011-12 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
HN,Honduras,2011,2011-12 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,6.4,,,,,,,,,,
HN,Honduras,2011,2011-12 DHS,Married men who worked for cash only,,Total,Total,82.6,,,,,,,,,,
HN,Honduras,2011,2011-12 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,84,,,,,,,,,,
HN,Honduras,2011,2011-12 DHS,Married men who worked for cash and in-kind payment,,Total,Total,13.5,,,,,,,,,,
HN,Honduras,2011,2011-12 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,12.5,,,,,,,,,,
HN,Honduras,2011,2011-12 DHS,Married men who worked for in-kind payment only,,Total,Total,1.6,,,,,,,,,,
HN,Honduras,2011,2011-12 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,1.4,,,,,,,,,,
HN,Honduras,2011,2011-12 DHS,Married men who worked unpaid,,Total,Total,2.2,,,,,,,,,,
HN,Honduras,2011,2011-12 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,2.1,,,,,,,,,,
IA,India,2006,2005-06 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
IA,India,2006,2005-06 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,51,,,,,,,,,,
IA,India,2006,2005-06 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
IA,India,2006,2005-06 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,13.2,,,,,,,,,,
IA,India,2006,2005-06 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
IA,India,2006,2005-06 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,11.6,,,,,,,,,,
IA,India,2006,2005-06 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
IA,India,2006,2005-06 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,24.1,,,,,,,,,,
IA,India,2006,2005-06 DHS,Married men who worked for cash only,,Total,Total,72.1,,,,,,,,,,
IA,India,2006,2005-06 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,72.5,,,,,,,,,,
IA,India,2006,2005-06 DHS,Married men who worked for cash and in-kind payment,,Total,Total,19.4,,,,,,,,,,
IA,India,2006,2005-06 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,19,,,,,,,,,,
IA,India,2006,2005-06 DHS,Married men who worked for in-kind payment only,,Total,Total,3.4,,,,,,,,,,
IA,India,2006,2005-06 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,3.4,,,,,,,,,,
IA,India,2006,2005-06 DHS,Married men who worked unpaid,,Total,Total,5.1,,,,,,,,,,
IA,India,2006,2005-06 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,5,,,,,,,,,,
IA,India,2015,2015-16 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
IA,India,2015,2015-16 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,72.6,,,,,,,,,,
